"ORDERNUMBER","QUANTITYORDERED","PRICEEACH","ORDERLINENUMBER","SALES","ORDERDATE","STATUS","QTR_ID","MONTH_ID","YEAR_ID","PRODUCTLINE"
10348,47,100,4,4801.52,"11/29/2021 01:00 ","Shipped",4,11,2004,"Classic Cars"
10358,49,55.34,5,2711.66,"11/29/2021 00:00 ","Shipped",4,12,2004,"Classic Cars"
10372,40,100,4,5862,"11/29/2021 23:00","Shipped",1,1,2005,"Classic Cars"
10382,37,100,11,4071.85,"11/29/2021 22:00","Shipped",1,2,2005,"Classic Cars"
10413,47,100,3,8236.75,"11/29/2021 21:00","Shipped",2,5,2005,"Classic Cars"
10108,45,100,4,6130.35,"11/29/2021 20:00","Shipped",1,3,2003,"Classic Cars"
10123,37,99.82,8,3693.34,"11/29/2021 19:00","Shipped",2,5,2003,"Classic Cars"
10135,48,100,5,6031.68,"11/29/2021 18:00","Shipped",3,7,2003,"Classic Cars"
10147,31,100,5,3494.94,"11/29/2021 17:00","Shipped",3,9,2003,"Classic Cars"
10160,46,100,6,5294.14,"11/29/2021 16:00","Shipped",4,10,2003,"Classic Cars"
10170,47,100,4,5464.69,"11/29/2021 15:00","Shipped",4,11,2003,"Classic Cars"
10191,28,100,12,2860.76,"11/29/2021 14:00","Shipped",4,11,2003,"Classic Cars"
10201,40,100,1,5590,"11/29/2021 13:00","Shipped",4,11,2003,"Classic Cars"
10203,20,100,6,2354.8,"11/29/2021 12:00","Shipped",4,12,2003,"Classic Cars"
10212,39,100,16,4946.76,"11/29/2021 11:00","Shipped",1,1,2004,"Classic Cars"
10235,25,99.82,7,2495.5,"11/29/2021 10:00 ","Shipped",1,2,2004,"Classic Cars"
10238,29,100,1,3167.38,"11/29/2021 09:00 ","Shipped",2,4,2004,"Classic Cars"
10253,23,100,11,2402.84,"11/29/2021 08:00 ","Cancelled",2,6,2004,"Classic Cars"
10266,23,100,12,2454.54,"11/29/2021 07:00","Shipped",3,7,2004,"Classic Cars"
10276,47,100,1,5464.69,"11/29/2021 06:00 ","Shipped",3,8,2004,"Classic Cars"
10287,45,100,10,4756.5,"11/29/2021 05:00 ","Shipped",3,8,2004,"Classic Cars"
10300,29,100,3,3984.6,"11/29/2021 04:00 ","Shipped",4,10,2003,"Classic Cars"
10310,24,100,8,3100.32,"11/29/2021 03:00 ","Shipped",4,10,2004,"Classic Cars"
10320,35,100,1,4850.3,"11/29/2021 02:00 ","Shipped",4,11,2004,"Classic Cars"
10329,46,83.63,13,3846.98,"11/29/2021 01:00 ","Shipped",4,11,2004,"Classic Cars"
10341,44,95.93,1,4230.92,"11/29/2021 00:00 ","Shipped",4,11,2004,"Classic Cars"
10363,34,96.73,4,3288.82,"11/29/2021 23:00","Shipped",1,1,2005,"Classic Cars"
10376,35,100,1,3987.2,"11/29/2021 22:00","Shipped",1,2,2005,"Classic Cars"
10389,25,72.38,6,1909.5,"11/29/2021 21:00","Shipped",1,3,2005,"Classic Cars"
10420,10,100,11,1092.2,"11/29/2021 20:00","Shipped",2,5,2005,"Classic Cars"
10105,29,100,14,4566.05,"11/29/2021 19:00","Shipped",1,2,2003,"Classic Cars"
10117,39,100,8,5938.14,"11/29/2021 18:00","Shipped",2,4,2003,"Classic Cars"
10127,42,100,1,8138.76,"11/29/2021 17:00","Shipped",2,6,2003,"Classic Cars"
10142,46,100,11,9470.94,"11/29/2021 16:00","Shipped",3,8,2003,"Classic Cars"
10153,49,100,10,7036.89,"11/29/2021 15:00","Shipped",3,9,2003,"Classic Cars"
10165,27,100,2,5559.03,"11/29/2021 14:00","Shipped",4,10,2003,"Classic Cars"
10176,50,100,1,7872.5,"11/29/2021 13:00","Shipped",4,11,2003,"Classic Cars"
10195,43,100,12,7886.2,"11/29/2021 12:00","Shipped",4,11,2003,"Classic Cars"
10206,38,100,4,7232.16,"11/29/2021 11:00","Shipped",4,11,2003,"Classic Cars"
10209,20,100,12,3114.4,"11/29/2021 10:00 ","Shipped",1,1,2004,"Classic Cars"
10230,27,100,1,5045.23,"11/29/2021 09:00 ","Shipped",1,2,2004,"Classic Cars"
10231,49,100,1,6952.12,"11/29/2021 08:00 ","Shipped",1,3,2004,"Classic Cars"
10247,27,100,1,4157.73,"11/29/2021 07:00","Shipped",2,5,2004,"Classic Cars"
10272,39,100,1,7962.24,"11/29/2021 06:00 ","Shipped",3,7,2004,"Classic Cars"
10282,24,100,4,3778.8,"11/29/2021 05:00 ","Shipped",3,8,2004,"Classic Cars"
10293,45,100,7,8253,"11/29/2021 04:00 ","Shipped",3,9,2004,"Classic Cars"
10306,20,100,12,3633.4,"11/29/2021 03:00 ","Shipped",4,10,2004,"Classic Cars"
10314,36,100,4,6913.8,"11/29/2021 02:00 ","Shipped",4,10,2004,"Classic Cars"
10325,24,100,1,2583.6,"11/29/2021 01:00 ","Shipped",4,11,2004,"Classic Cars"
10336,49,63.38,1,3105.62,"11/29/2021 00:00 ","Shipped",4,11,2004,"Classic Cars"
10349,26,100,10,4408.56,"11/29/2021 23:00","Shipped",4,12,2004,"Classic Cars"
10359,49,62.09,5,3042.41,"11/29/2021 22:00","Shipped",4,12,2004,"Classic Cars"
10372,34,100,1,5941.5,"11/29/2021 21:00","Shipped",1,1,2005,"Classic Cars"
10382,34,95.35,12,3241.9,"11/29/2021 20:00","Shipped",1,2,2005,"Classic Cars"
10396,33,100,3,6109.29,"11/29/2021 19:00","Shipped",1,3,2005,"Classic Cars"
10413,23,100,1,3387.78,"11/29/2021 18:00","Shipped",2,5,2005,"Classic Cars"
10108,39,89.38,7,3485.82,"11/29/2021 17:00","Shipped",1,3,2003,"Classic Cars"
10123,32,63.84,11,2042.88,"11/29/2021 16:00","Shipped",2,5,2003,"Classic Cars"
10135,24,75.01,8,1900.24,"11/29/2021 15:00","Shipped",3,7,2003,"Classic Cars"
10147,21,63.84,8,1340.64,"11/29/2021 14:00","Shipped",3,9,2003,"Classic Cars"
10159,24,73.42,3,1762.08,"11/29/2021 13:00","Shipped",4,10,2003,"Classic Cars"
10169,36,63.84,3,2398.24,"11/29/2021 12:00","Shipped",4,11,2003,"Classic Cars"
10191,20,81.4,15,1628,"11/29/2021 11:00","Shipped",4,11,2003,"Classic Cars"
10201,30,64.64,4,2039.2,"11/29/2021 10:00 ","Shipped",4,11,2003,"Classic Cars"
10203,44,82.99,9,3651.56,"11/29/2021 09:00 ","Shipped",4,12,2003,"Classic Cars"
10210,28,92.57,3,2591.96,"11/29/2021 08:00 ","Shipped",1,1,2004,"Classic Cars"
10235,37,77.41,10,2864.17,"11/29/2021 07:00","Shipped",1,2,2004,"Classic Cars"
10238,20,74.21,4,1484.2,"11/29/2021 06:00 ","Shipped",2,4,2004,"Classic Cars"
10253,25,90.17,14,2354.25,"11/29/2021 05:00 ","Cancelled",2,6,2004,"Classic Cars"
10266,35,76.61,15,2681.35,"11/29/2021 04:00 ","Shipped",3,7,2004,"Classic Cars"
10276,38,83.79,4,3194.02,"11/29/2021 03:00 ","Shipped",3,8,2004,"Classic Cars"
10287,41,69.43,13,2846.63,"11/29/2021 02:00 ","Shipped",3,8,2004,"Classic Cars"
10300,23,76.61,6,1685.42,"11/29/2021 01:00 ","Shipped",4,10,2003,"Classic Cars"
10310,49,81.4,11,3988.6,"11/29/2021 00:00 ","Shipped",4,10,2004,"Classic Cars"
10320,38,73.42,4,2789.96,"11/29/2021 23:00","Shipped",4,11,2004,"Classic Cars"
10329,33,100,14,3607.56,"11/29/2021 22:00","Shipped",4,11,2004,"Classic Cars"
10341,36,93.56,10,3368.16,"11/29/2021 21:00","Shipped",4,11,2004,"Classic Cars"
10363,34,81.62,5,2775.08,"11/29/2021 20:00","Shipped",1,1,2005,"Classic Cars"
10377,24,67.83,5,1627.92,"11/29/2021 19:00","Shipped",1,2,2005,"Classic Cars"
10389,36,70.26,7,2529.36,"11/29/2021 18:00","Shipped",1,3,2005,"Classic Cars"
10420,34,90.17,14,3065.78,"11/29/2021 17:00","Shipped",2,5,2005,"Classic Cars"
10104,41,100,9,4615.78,"11/29/2021 16:00","Shipped",1,1,2003,"Trucks and Buses"
10115,46,100,5,5723.78,"11/29/2021 15:00","Shipped",2,4,2003,"Trucks and Buses"
10127,24,100,11,2559.6,"11/29/2021 14:00","Shipped",2,6,2003,"Trucks and Buses"
10141,21,100,5,2140.11,"11/29/2021 13:00","Shipped",3,8,2003,"Trucks and Buses"
10151,24,100,3,3327.6,"11/29/2021 12:00","Shipped",3,9,2003,"Trucks and Buses"
10165,48,100,12,6825.6,"11/29/2021 11:00","Shipped",4,10,2003,"Trucks and Buses"
10175,26,100,1,3543.28,"11/29/2021 10:00 ","Shipped",4,11,2003,"Trucks and Buses"
10194,37,100,6,4516.23,"11/29/2021 09:00 ","Shipped",4,11,2003,"Trucks and Buses"
10205,49,100,6,6445.46,"11/29/2021 08:00 ","Shipped",4,11,2003,"Trucks and Buses"
10207,34,99.54,7,3384.36,"11/29/2021 07:00","Shipped",4,12,2003,"Trucks and Buses"
10219,48,100,2,4891.68,"11/29/2021 06:00 ","Shipped",1,2,2004,"Trucks and Buses"
10239,36,100,1,4521.96,"11/29/2021 05:00 ","Shipped",1,3,2004,"Trucks and Buses"
10246,46,100,5,5069.66,"11/29/2021 04:00 ","Shipped",2,5,2004,"Trucks and Buses"
10259,46,100,4,6541.2,"11/29/2021 03:00 ","Shipped",2,6,2004,"Trucks and Buses"
10271,31,97.17,5,3012.27,"11/29/2021 02:00 ","Shipped",3,7,2004,"Trucks and Buses"
10281,41,100,1,5247.19,"11/29/2021 01:00 ","Shipped",3,8,2004,"Trucks and Buses"
10292,21,100,8,2314.87,"11/29/2021 00:00 ","Shipped",3,9,2004,"Trucks and Buses"
10305,38,100,5,4773.19,"11/29/2021 23:00","Shipped",4,10,2004,"Trucks and Buses"
10314,45,100,14,6195.7,"11/29/2021 22:00","Shipped",4,10,2004,"Trucks and Buses"
10324,26,58.38,7,1517.88,"11/29/2021 21:00","Shipped",4,11,2004,"Trucks and Buses"
10336,38,100,3,6372.6,"11/29/2021 20:00","Shipped",4,11,2004,"Trucks and Buses"
10349,48,100,9,5232.96,"11/29/2021 19:00","Shipped",4,12,2004,"Trucks and Buses"
10358,42,64.16,9,2694.72,"11/29/2021 18:00","Shipped",4,12,2004,"Trucks and Buses"
10371,49,35.71,4,1749.79,"11/29/2021 17:00","Shipped",1,1,2005,"Trucks and Buses"
10382,32,66.58,13,2130.56,"11/29/2021 16:00","Shipped",1,2,2005,"Trucks and Buses"
10412,54,100,5,5951.34,"11/29/2021 15:00","Shipped",2,5,2005,"Trucks and Buses"
10425,33,100,4,4692.6,"11/29/2021 14:00","In Process",2,5,2005,"Trucks and Buses"
10108,36,100,3,3731.04,"11/29/2021 13:00","Shipped",1,3,2003,"Classic Cars"
10123,20,100,7,2142,"11/29/2021 12:00","Shipped",2,5,2003,"Classic Cars"
10135,29,97.89,4,2838.81,"11/29/2021 11:00","Shipped",3,7,2003,"Classic Cars"
10147,33,97.89,4,3230.37,"11/29/2021 10:00 ","Shipped",3,9,2003,"Classic Cars"
10160,50,100,5,5192,"11/29/2021 09:00 ","Shipped",4,10,2003,"Classic Cars"
10170,41,100,3,4391.1,"11/29/2021 08:00 ","Shipped",4,11,2003,"Classic Cars"
10191,36,100,11,4477.32,"11/29/2021 07:00","Shipped",4,11,2003,"Classic Cars"
10202,27,100,16,3544.56,"11/29/2021 06:00 ","Shipped",4,11,2003,"Classic Cars"
10203,47,100,5,5205.85,"11/29/2021 05:00 ","Shipped",4,12,2003,"Classic Cars"
10212,33,100,15,4190.44,"11/29/2021 04:00 ","Shipped",1,1,2004,"Classic Cars"
10235,21,100,6,2684.43,"11/29/2021 03:00 ","Shipped",1,2,2004,"Classic Cars"
10239,21,93.28,5,2058.88,"11/29/2021 02:00 ","Shipped",2,4,2004,"Classic Cars"
10253,41,100,10,4910.57,"11/29/2021 01:00 ","Cancelled",2,6,2004,"Classic Cars"
10266,40,100,11,4468.4,"11/29/2021 00:00 ","Shipped",3,7,2004,"Classic Cars"
10277,28,100,1,3127.88,"11/29/2021 23:00","Shipped",3,8,2004,"Classic Cars"
10287,23,100,9,2675.13,"11/29/2021 22:00","Shipped",3,8,2004,"Classic Cars"
10300,23,100,2,2807.61,"11/29/2021 21:00","Shipped",4,10,2003,"Classic Cars"
10310,25,100,7,2504.75,"11/29/2021 20:00","Shipped",4,10,2004,"Classic Cars"
10321,24,100,15,2984.88,"11/29/2021 19:00","Shipped",4,11,2004,"Classic Cars"
10329,39,64.74,15,2524.86,"11/29/2021 18:00","Shipped",4,11,2004,"Classic Cars"
10341,55,75.2,7,4136,"11/29/2021 17:00","Shipped",4,11,2004,"Classic Cars"
10363,46,88.45,6,4068.7,"11/29/2021 16:00","Shipped",1,1,2005,"Classic Cars"
10377,50,100,1,5192,"11/29/2021 15:00","Shipped",1,2,2005,"Classic Cars"
10389,47,100,8,5243.79,"11/29/2021 14:00","Shipped",1,3,2005,"Classic Cars"
10405,97,93.28,5,9048.16,"11/29/2021 13:00","Shipped",2,4,2005,"Classic Cars"
10420,32,100,10,3832.64,"11/29/2021 12:00","Shipped",2,5,2005,"Classic Cars"
10103,35,100,10,3920,"11/29/2021 11:00","Shipped",1,1,2003,"Trucks and Buses"
10113,49,100,4,4916.66,"11/29/2021 10:00 ","Shipped",1,3,2003,"Trucks and Buses"
10126,38,100,10,3857,"11/29/2021 09:00 ","Shipped",2,5,2003,"Trucks and Buses"
10140,32,100,10,4191.44,"11/29/2021 08:00 ","Shipped",3,7,2003,"Trucks and Buses"
10150,34,100,7,4641,"11/29/2021 07:00","Shipped",3,9,2003,"Trucks and Buses"
10164,36,99.17,8,3570.12,"11/29/2021 06:00 ","Resolved",4,10,2003,"Trucks and Buses"
10174,48,93.34,3,4480.32,"11/29/2021 05:00 ","Shipped",4,11,2003,"Trucks and Buses"
10193,21,96.84,7,2033.64,"11/29/2021 04:00 ","Shipped",4,11,2003,"Trucks and Buses"
10204,21,93.34,10,2060.14,"11/29/2021 03:00 ","Shipped",4,11,2003,"Trucks and Buses"
10206,34,100,5,3966.78,"11/29/2021 02:00 ","Shipped",4,12,2003,"Trucks and Buses"
10215,46,100,2,5152,"11/29/2021 01:00 ","Shipped",1,1,2004,"Trucks and Buses"
10238,32,100,1,3360,"11/29/2021 00:00 ","Shipped",1,3,2004,"Trucks and Buses"
10245,29,100,8,3451,"11/29/2021 23:00","Shipped",2,5,2004,"Trucks and Buses"
10258,41,100,5,5453,"11/29/2021 22:00","Shipped",2,6,2004,"Trucks and Buses"
10270,43,96.84,8,4164.12,"11/29/2021 21:00","Shipped",3,7,2004,"Trucks and Buses"
10280,24,100,1,2800.08,"11/29/2021 20:00","Shipped",3,8,2004,"Trucks and Buses"
10291,41,100,10,4687.94,"11/29/2021 19:00","Shipped",3,9,2004,"Trucks and Buses"
10304,46,98,5,4508,"11/29/2021 18:00","Shipped",4,10,2004,"Trucks and Buses"
10312,32,100,2,4191.44,"11/29/2021 17:00","Shipped",4,10,2004,"Trucks and Buses"
10323,23,100,10,2351.04,"11/29/2021 16:00","Shipped",4,11,2004,"Trucks and Buses"
10333,29,40.25,7,1167.25,"11/29/2021 15:00","Shipped",4,11,2004,"Trucks and Buses"
10347,42,49.6,5,2093.2,"11/29/2021 14:00","Shipped",4,11,2004,"Trucks and Buses"
10357,39,98,1,3823,"11/29/2021 13:00","Shipped",4,12,2004,"Trucks and Buses"
10370,27,100,1,3911.49,"11/29/2021 12:00","Shipped",1,1,2005,"Trucks and Buses"
10381,48,98,2,4704,"11/29/2021 11:00","Shipped",1,2,2005,"Trucks and Buses"
10391,29,85.1,10,2467.9,"11/29/2021 10:00 ","Shipped",1,3,2005,"Trucks and Buses"
10411,27,100,8,3213,"11/29/2021 09:00 ","Shipped",2,5,2005,"Trucks and Buses"
10424,54,100,5,7192,"11/29/2021 08:00 ","In Process",2,5,2005,"Trucks and Buses"
10109,26,100,4,4379.19,"11/29/2021 07:00","Shipped",1,3,2003,"Classic Cars"
10123,34,100,2,5004.8,"11/29/2021 06:00 ","Shipped",2,5,2003,"Classic Cars"
10136,25,100,2,3644.75,"11/29/2021 05:00 ","Shipped",3,7,2003,"Classic Cars"
10148,23,100,13,2702.04,"11/29/2021 04:00 ","Shipped",3,9,2003,"Classic Cars"
10161,28,100,12,3764.88,"11/29/2021 03:00 ","Shipped",4,10,2003,"Classic Cars"
10171,35,100,2,4508,"11/29/2021 02:00 ","Shipped",4,11,2003,"Classic Cars"
10191,44,100,6,5419.16,"11/29/2021 01:00 ","Shipped",4,11,2003,"Classic Cars"
10202,23,100,11,3300.66,"11/29/2021 00:00 ","Shipped",4,11,2003,"Classic Cars"
10204,42,100,17,6192.4,"11/29/2021 23:00","Shipped",4,12,2003,"Classic Cars"
10212,29,100,10,4196.73,"11/29/2021 22:00","Shipped",1,1,2004,"Classic Cars"
10235,32,100,1,4529.28,"11/29/2021 21:00","Shipped",1,2,2004,"Classic Cars"
10240,41,100,3,5628.89,"11/29/2021 20:00","Shipped",2,4,2004,"Classic Cars"
10253,26,100,5,3054.48,"11/29/2021 19:00","Cancelled",2,6,2004,"Classic Cars"
10266,21,100,6,2526.51,"11/29/2021 18:00","Shipped",3,7,2004,"Classic Cars"
10278,34,100,6,4667.86,"11/29/2021 17:00","Shipped",3,8,2004,"Classic Cars"
10287,41,100,4,6499.32,"11/29/2021 16:00","Shipped",3,8,2004,"Classic Cars"
10301,37,100,8,5917.78,"11/29/2021 15:00","Shipped",4,10,2003,"Classic Cars"
10310,37,100,2,6231.91,"11/29/2021 14:00","Shipped",4,10,2004,"Classic Cars"
10321,41,100,10,5803.14,"11/29/2021 13:00","Shipped",4,11,2004,"Classic Cars"
10331,46,100,6,6434.02,"11/29/2021 12:00","Shipped",4,11,2004,"Classic Cars"
10342,40,100,2,6454.4,"11/29/2021 11:00","Shipped",4,11,2004,"Classic Cars"
10356,43,97.6,8,4206.8,"11/29/2021 10:00 ","Shipped",4,12,2004,"Classic Cars"
10365,30,87.06,1,2611.8,"11/29/2021 09:00 ","Shipped",1,1,2005,"Classic Cars"
10377,35,100,2,5895.05,"11/29/2021 08:00 ","Shipped",1,2,2005,"Classic Cars"
10390,36,93.77,14,3375.72,"11/29/2021 07:00","Shipped",1,3,2005,"Classic Cars"
10406,61,100,3,8374.69,"11/29/2021 06:00 ","Disputed",2,4,2005,"Classic Cars"
10420,38,100,5,4464.24,"11/29/2021 05:00 ","Shipped",2,5,2005,"Classic Cars"
10102,39,100,2,4808.31,"11/29/2021 04:00 ","Shipped",1,1,2003,"Vintage Cars"
10111,33,99.66,6,3288.78,"11/29/2021 03:00 ","Shipped",1,3,2003,"Vintage Cars"
10125,32,100,1,3254.72,"11/29/2021 02:00 ","Shipped",2,5,2003,"Vintage Cars"
10139,31,100,7,3194.94,"11/29/2021 01:00 ","Shipped",3,7,2003,"Vintage Cars"
10149,50,100,4,5907.5,"11/29/2021 00:00 ","Shipped",3,9,2003,"Vintage Cars"
10162,48,91.44,2,4389.12,"11/29/2021 23:00","Shipped",4,10,2003,"Vintage Cars"
10173,43,100,6,5036.16,"11/29/2021 22:00","Shipped",4,11,2003,"Vintage Cars"
10192,25,87.33,3,2183.25,"11/29/2021 21:00","Shipped",4,11,2003,"Vintage Cars"
10203,28,100,7,3106.88,"11/29/2021 20:00","Shipped",4,11,2003,"Vintage Cars"
10205,36,100,2,3735.72,"11/29/2021 19:00","Shipped",4,12,2003,"Vintage Cars"
10215,27,89.38,10,2413.26,"11/29/2021 18:00","Shipped",1,1,2004,"Vintage Cars"
10237,25,100,3,2953.75,"11/29/2021 17:00","Shipped",1,3,2004,"Vintage Cars"
10244,40,100,7,4684.8,"11/29/2021 16:00","Shipped",2,4,2004,"Vintage Cars"
10256,34,95.55,2,3248.7,"11/29/2021 15:00","Shipped",2,6,2004,"Vintage Cars"
10280,50,100,9,5239.5,"11/29/2021 14:00","Shipped",3,8,2004,"Vintage Cars"
10289,38,100,2,4567.98,"11/29/2021 13:00","Shipped",3,9,2004,"Vintage Cars"
10304,37,95.55,13,3535.35,"11/29/2021 12:00","Shipped",4,10,2004,"Vintage Cars"
10312,43,89.38,10,3843.34,"11/29/2021 11:00","Shipped",4,10,2004,"Vintage Cars"
10323,43,86.3,14,3710.9,"11/29/2021 10:00 ","Shipped",4,11,2004,"Vintage Cars"
10332,46,95.13,15,4375.98,"11/29/2021 09:00 ","Shipped",4,11,2004,"Vintage Cars"
10346,42,36.11,3,1516.62,"11/29/2021 08:00 ","Shipped",4,11,2004,"Vintage Cars"
10356,50,50.19,9,2509,"11/29/2021 07:00","Shipped",4,12,2004,"Vintage Cars"
10369,44,100,8,9240.44,"11/29/2021 06:00 ","Shipped",1,1,2005,"Vintage Cars"
10380,27,93.16,13,2515.32,"11/29/2021 05:00 ","Shipped",1,2,2005,"Vintage Cars"
10391,35,100,2,5548.9,"11/29/2021 04:00 ","Shipped",1,3,2005,"Vintage Cars"
10423,51,95.55,2,4873.05,"11/29/2021 03:00 ","In Process",2,5,2005,"Vintage Cars"
10102,41,50.14,1,2055.74,"11/29/2021 02:00 ","Shipped",1,1,2003,"Vintage Cars"
10111,48,49.06,5,2354.88,"11/29/2021 01:00 ","Shipped",1,3,2003,"Vintage Cars"
10126,42,54.99,17,2309.58,"11/29/2021 00:00 ","Shipped",2,5,2003,"Vintage Cars"
10139,49,43.13,6,2103.37,"11/29/2021 23:00","Shipped",3,7,2003,"Vintage Cars"
10149,30,58.23,3,1746.6,"11/29/2021 22:00","Shipped",3,9,2003,"Vintage Cars"
10162,45,51.21,1,2304.45,"11/29/2021 21:00","Shipped",4,10,2003,"Vintage Cars"
10173,48,44.21,5,2123.08,"11/29/2021 20:00","Shipped",4,11,2003,"Vintage Cars"
10192,32,54.45,2,1742.4,"11/29/2021 19:00","Shipped",4,11,2003,"Vintage Cars"
10203,46,53.37,6,2455.02,"11/29/2021 18:00","Shipped",4,11,2003,"Vintage Cars"
10205,48,63.61,1,3053.28,"11/29/2021 17:00","Shipped",4,12,2003,"Vintage Cars"
10215,33,43.13,9,1423.29,"11/29/2021 16:00","Shipped",1,1,2004,"Vintage Cars"
10237,31,48.52,2,1504.12,"11/29/2021 15:00","Shipped",1,3,2004,"Vintage Cars"
10244,20,58.23,6,1164.4,"11/29/2021 14:00","Shipped",2,4,2004,"Vintage Cars"
10256,29,51.75,1,1500.75,"11/29/2021 13:00","Shipped",2,6,2004,"Vintage Cars"
10280,27,57.68,8,1557.36,"11/29/2021 12:00","Shipped",3,8,2004,"Vintage Cars"
10289,24,56.07,1,1345.68,"11/29/2021 11:00","Shipped",3,9,2004,"Vintage Cars"
10304,37,48.52,12,1795.24,"11/29/2021 10:00 ","Shipped",4,10,2004,"Vintage Cars"
10312,25,44.21,9,1105.25,"11/29/2021 09:00 ","Shipped",4,10,2004,"Vintage Cars"
10323,41,57.68,5,2364.88,"11/29/2021 08:00 ","Shipped",4,11,2004,"Vintage Cars"
10332,27,89.89,16,2427.03,"11/29/2021 07:00","Shipped",4,11,2004,"Vintage Cars"
10347,21,58.95,7,1237.95,"11/29/2021 06:00 ","Shipped",4,11,2004,"Vintage Cars"
10356,23,72.41,6,1593.02,"11/29/2021 05:00 ","Shipped",4,12,2004,"Vintage Cars"
10369,32,98.63,7,3156.16,"11/29/2021 04:00 ","Shipped",1,1,2005,"Vintage Cars"
10381,25,52.83,9,1320.75,"11/29/2021 03:00 ","Shipped",1,2,2005,"Vintage Cars"
10391,42,100,3,4998,"11/29/2021 02:00 ","Shipped",1,3,2005,"Vintage Cars"
10423,25,51.75,1,1293.75,"11/29/2021 01:00 ","In Process",2,5,2005,"Vintage Cars"
10110,37,100,16,5433.08,"11/29/2021 00:00 ","Shipped",1,3,2003,"Classic Cars"
10123,26,100,2,3073.72,"11/29/2021 23:00","Shipped",2,5,2003,"Classic Cars"
10137,44,99.55,2,4380.2,"11/29/2021 22:00","Shipped",3,7,2003,"Classic Cars"
10148,47,100,9,5848.68,"11/29/2021 21:00","Shipped",3,9,2003,"Classic Cars"
10161,43,100,8,6153.73,"11/29/2021 20:00","Shipped",4,10,2003,"Classic Cars"
10172,42,100,6,4965.24,"11/29/2021 19:00","Shipped",4,11,2003,"Classic Cars"
10191,42,100,2,5435.64,"11/29/2021 18:00","Shipped",4,11,2003,"Classic Cars"
10202,29,100,7,4258.36,"11/29/2021 17:00","Shipped",4,11,2003,"Classic Cars"
10204,40,100,13,4032,"11/29/2021 16:00","Shipped",4,12,2003,"Classic Cars"
10212,38,100,6,4492.36,"11/29/2021 15:00","Shipped",1,1,2004,"Classic Cars"
10236,38,100,4,4161.38,"11/29/2021 14:00","Shipped",1,2,2004,"Classic Cars"
10241,21,100,11,2508.66,"11/29/2021 13:00","Shipped",2,4,2004,"Classic Cars"
10253,24,100,1,3374.88,"11/29/2021 12:00","Cancelled",2,6,2004,"Classic Cars"
10266,36,100,2,5206.6,"11/29/2021 11:00","Shipped",3,7,2004,"Classic Cars"
10278,23,100,2,2604.52,"11/29/2021 10:00 ","Shipped",3,8,2004,"Classic Cars"
10288,20,100,14,2936.8,"11/29/2021 09:00 ","Shipped",3,9,2004,"Classic Cars"
10301,32,100,4,3424.64,"11/29/2021 08:00 ","Shipped",4,10,2003,"Classic Cars"
10311,29,100,9,2923.2,"11/29/2021 07:00","Shipped",4,10,2004,"Classic Cars"
10321,44,100,6,4489.76,"11/29/2021 06:00 ","Shipped",4,11,2004,"Classic Cars"
10331,44,100,14,4849.24,"11/29/2021 05:00 ","Shipped",4,11,2004,"Classic Cars"
10343,36,100,4,5848.92,"11/29/2021 04:00 ","Shipped",4,11,2004,"Classic Cars"
10367,49,56.3,1,2758.7,"11/29/2021 03:00 ","Resolved",1,1,2005,"Classic Cars"
10378,34,42.64,5,1449.76,"11/29/2021 02:00 ","Shipped",1,2,2005,"Classic Cars"
10407,59,100,11,7048.14,"11/29/2021 01:00 ","On Hold",2,4,2005,"Classic Cars"
10420,37,100,1,5202.94,"11/29/2021 00:00 ","Shipped",2,5,2005,"Classic Cars"
10106,36,100,12,5279.4,"11/29/2021 23:00","Shipped",1,2,2003,"Planes"
10120,43,100,3,6916.12,"11/29/2021 22:00","Shipped",2,4,2003,"Planes"
10131,21,100,4,2781.66,"11/29/2021 21:00","Shipped",2,6,2003,"Planes"
10143,32,100,7,5248,"11/29/2021 20:00","Shipped",3,8,2003,"Planes"
10155,38,100,5,6531.44,"11/29/2021 19:00","Shipped",4,10,2003,"Planes"
10167,43,100,1,5763.72,"11/29/2021 18:00","Cancelled",4,10,2003,"Planes"
10178,42,100,4,6490.68,"11/29/2021 17:00","Shipped",4,11,2003,"Planes"
10196,32,100,1,6004.8,"11/29/2021 16:00","Shipped",4,11,2003,"Planes"
10208,42,100,4,7483.98,"11/29/2021 15:00","Shipped",4,11,2003,"Planes"
10210,31,100,17,5720.5,"11/29/2021 14:00","Shipped",1,1,2004,"Planes"
10232,49,100,4,6954.08,"11/29/2021 13:00","Shipped",1,2,2004,"Planes"
10250,45,100,14,8160.3,"11/29/2021 12:00","Shipped",2,5,2004,"Planes"
10262,49,100,9,6567.96,"11/29/2021 11:00","Cancelled",2,6,2004,"Planes"
10274,41,100,1,6724,"11/29/2021 10:00 ","Shipped",3,7,2004,"Planes"
10284,45,100,11,5747.85,"11/29/2021 09:00 ","Shipped",3,8,2004,"Planes"
10296,36,100,7,5676.84,"11/29/2021 08:00 ","Shipped",3,9,2004,"Planes"
10307,39,100,1,7379.97,"11/29/2021 07:00","Shipped",4,10,2004,"Planes"
10316,27,100,9,3704.13,"11/29/2021 06:00 ","Shipped",4,11,2004,"Planes"
10327,25,100,6,2804.75,"11/29/2021 05:00 ","Resolved",4,11,2004,"Planes"
